invoice_date,original_amount_due,current_balance,payor,express_or_ground_tracking_id,transportation_charge_amount,net_charge_amount,service_type,ground_service,shipment_date,pod_delivery_date,pod_delivery_time,actual_weight_amount,actual_weight_units,rated_weight_amount,rated_weight_units,number_of_pieces,service_packaging,dim_length,dim_width,dim_height,dim_divisor,dim_unit,recipient_zip_code,recipient_country/territory,original_recipient_address_line_1,original_recipient_city,original_recipient_state,original_recipient_zip_code,original_recipient_country/territory,zone_code,currency_conversion_date,multiweight_number,multiweight_total_multiweight_units,multiweight_total_multiweight_weight,multiweight_total_shipment_charge_amount,multiweight_total_shipment_weight,delivery_confirmation,tendered_date,tracking_id_charge_description,tracking_id_charge_amount,tracking_id_charge_description_1,tracking_id_charge_amount_1,tracking_id_charge_description_2,tracking_id_charge_amount_2
2024-03-13,10484.44,0,Shipper,271692962730,43.79,30.59,Home Delivery,Prepaid,2024-03-04,20240307.0,12:00,32.8,lbs,33,lbs,1,Customer Packaging,20,17,16,225,I,774335702,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,6,20240304,0,0,0,0,0,P,2024-03-04,Fuel Surcharge,4.16,Residential,2.78,Performance Pricing,-20.14
2024-03-13,10484.44,0,Shipper,271692963461,40.03,29.63,Home Delivery,Prepaid,2024-03-04,20240307.0,12:00,29.3,lbs,30,lbs,1,Customer Packaging,19,16,12,225,I,774335702,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,6,20240304,0,0,0,0,0,P,2024-03-04,Fuel Surcharge,4.03,Residential,2.78,Performance Pricing,-17.21
2024-03-13,10484.44,0,Shipper,271692965030,39.39,29.21,Home Delivery,Prepaid,2024-03-04,20240307.0,12:00,28.2,lbs,29,lbs,1,Customer Packaging,20,17,16,225,I,774335702,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,6,20240304,0,0,0,0,0,P,2024-03-04,Fuel Surcharge,3.98,Residential,2.78,Performance Pricing,-16.94
2024-03-13,10484.44,0,Shipper,271693063382,31.23,26.04,Home Delivery,Prepaid,2024-03-04,20240306.0,12:00,36.1,lbs,37,lbs,1,Customer Packaging,20,17,16,225,I,245412147,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240304,0,0,0,0,0,P,2024-03-04,Fuel Surcharge,3.55,Residential,2.78,Performance Pricing,-14.37
2024-03-13,10484.44,0,Shipper,271693063945,31.23,26.04,Home Delivery,Prepaid,2024-03-04,20240306.0,12:00,36.1,lbs,37,lbs,1,Customer Packaging,20,17,16,225,I,245412147,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240304,0,0,0,0,0,P,2024-03-04,Fuel Surcharge,3.55,Residential,2.78,Performance Pricing,-14.37
2024-03-13,10484.44,0,Shipper,271693065488,27.53,23.73,Home Delivery,Prepaid,2024-03-04,20240306.0,12:00,31.1,lbs,32,lbs,1,Customer Packaging,22,18,15,225,I,245412147,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240304,0,0,0,0,0,P,2024-03-04,Fuel Surcharge,3.23,Residential,2.78,Performance Pricing,-12.66
2024-03-13,10484.44,0,Shipper,271693065672,29.68,25.07,Home Delivery,Prepaid,2024-03-04,20240306.0,12:00,33.8,lbs,34,lbs,1,Customer Packaging,22,18,15,225,I,245412147,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240304,0,0,0,0,0,P,2024-03-04,Fuel Surcharge,3.41,Residential,2.78,Performance Pricing,-13.65
2024-03-13,10484.44,0,Shipper,271693068660,33.61,27.53,Home Delivery,Prepaid,2024-03-04,20240306.0,12:00,39.6,lbs,40,lbs,1,Customer Packaging,22,18,15,225,I,245412147,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240304,0,0,0,0,0,P,2024-03-04,Fuel Surcharge,3.75,Residential,2.78,Performance Pricing,-15.46
2024-03-13,10484.44,0,Shipper,271693069634,32.23,26.66,Home Delivery,Prepaid,2024-03-04,20240306.0,12:00,37.6,lbs,38,lbs,1,Customer Packaging,22,18,15,225,I,245412147,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240304,0,0,0,0,0,P,2024-03-04,Fuel Surcharge,3.63,Residential,2.78,Performance Pricing,-14.83
2024-03-13,10484.44,0,Shipper,271693070752,19.68,19.96,Home Delivery,Prepaid,2024-03-04,20240306.0,12:00,19.4,lbs,20,lbs,1,Customer Packaging,19,16,12,225,I,245412147,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240304,0,0,0,0,0,P,2024-03-04,Fuel Surcharge,2.72,Residential,2.78,Performance Pricing,-8.07
2024-03-18,4567.37,0,Shipper,271695564341,52.6,39.29,Ground,"Prepaid, Domestic",2024-03-04,20240311.0,12:00,28.3,lbs,29,lbs,1,Customer Packaging,19,16,12,225,I,944043041,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240304,0,0,0,0,0,P,2024-03-04,Fuel Surcharge,5.34,Residential,5.55,Performance Pricing,-24.2
2024-03-13,10484.44,0,Shipper,271695618735,51.23,54.93,Ground,"Prepaid, Domestic",2024-03-04,20240308.0,12:00,27.9,lbs,28,lbs,1,Customer Packaging,20,16,16,225,I,599209727,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240304,0,0,0,0,0,P,2024-03-04,Fuel Surcharge,7.47,Residential,5.55,Performance Pricing,-23.57
2024-03-13,10484.44,0,Shipper,271695663933,32.07,26.47,Ground,"Prepaid, Domestic",2024-03-04,20240306.0,12:00,29.4,lbs,30,lbs,1,Customer Packaging,20,17,16,225,I,303164517,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240304,0,0,0,0,0,P,2024-03-04,Fuel Surcharge,3.6,Residential,5.55,Performance Pricing,-14.75
2024-03-13,10484.44,0,Shipper,271695711891,25.08,21.51,Ground,"Prepaid, Domestic",2024-03-04,20240306.0,12:00,30.6,lbs,31,lbs,1,Customer Packaging,19,17,16,225,I,146183710,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,3,20240304,0,0,0,0,0,P,2024-03-04,Fuel Surcharge,2.92,Residential,5.55,Performance Pricing,-12.04
2024-03-13,10484.44,0,Shipper,271695798390,20.56,19.27,Ground,"Prepaid, Domestic",2024-03-04,20240306.0,12:00,29.3,lbs,30,lbs,1,Customer Packaging,19,16,12,225,I,191444125,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,2,20240304,0,0,0,0,0,P,2024-03-04,Fuel Surcharge,2.62,Residential,5.55,Performance Pricing,-9.46
2024-03-12,4633.44,0,Shipper,271695802043,20.0,18.92,Ground,"Prepaid, Domestic",2024-03-04,20240305.0,12:00,26.8,lbs,27,lbs,1,Customer Packaging,19,16,12,225,I,191444125,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,2,20240304,0,0,0,0,0,P,2024-03-04,Fuel Surcharge,2.57,Residential,5.55,Performance Pricing,-9.2
2024-03-12,4633.44,0,Shipper,271695900444,17.87,17.59,Ground,"Prepaid, Domestic",2024-03-04,20240305.0,12:00,22.6,lbs,23,lbs,1,Customer Packaging,19,16,12,225,I,10851236,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,2,20240304,0,0,0,0,0,P,2024-03-04,Fuel Surcharge,2.39,Residential,5.55,Performance Pricing,-8.22
2024-03-13,10484.44,0,Shipper,271695980603,23.96,28.0,Ground,"Prepaid, Domestic",2024-03-04,20240306.0,12:00,28.5,lbs,29,lbs,1,Customer Packaging,19,16,12,225,I,244505859,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,3,20240304,0,0,0,0,0,P,2024-03-04,Fuel Surcharge,3.81,Residential,5.55,Performance Pricing,-11.02
2024-03-13,10484.44,0,Shipper,271695981014,23.96,28.0,Ground,"Prepaid, Domestic",2024-03-04,20240306.0,12:00,28.9,lbs,29,lbs,1,Customer Packaging,19,16,12,225,I,244505859,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,3,20240304,0,0,0,0,0,P,2024-03-04,Fuel Surcharge,3.81,Residential,5.55,Performance Pricing,-11.02
2024-03-13,10484.44,0,Shipper,271696031662,34.27,27.05,Ground,"Prepaid, Domestic",2024-03-04,20240307.0,12:00,32.1,lbs,33,lbs,1,Customer Packaging,20,16,16,225,I,320656276,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240304,0,0,0,0,0,P,2024-03-04,Fuel Surcharge,3.68,Residential,5.55,Performance Pricing,-16.45
2024-03-13,10484.44,0,Shipper,271696083410,52.6,55.78,Ground,"Prepaid, Domestic",2024-03-04,20240308.0,12:00,28.9,lbs,29,lbs,1,Customer Packaging,20,17,16,225,I,599209727,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240304,0,0,0,0,0,P,2024-03-04,Fuel Surcharge,7.58,Residential,5.55,Performance Pricing,-24.2
2024-03-13,10484.44,0,Shipper,271696160580,32.07,35.38,Ground,"Prepaid, Domestic",2024-03-04,20240306.0,12:00,30.0,lbs,30,lbs,1,Customer Packaging,20,17,16,225,I,335979185,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240304,0,0,0,0,0,P,2024-03-04,Fuel Surcharge,4.81,Residential,5.55,Performance Pricing,-14.75
2024-03-13,10484.44,0,Shipper,271696332027,25.56,22.39,Ground,"Prepaid, Domestic",2024-03-04,20240306.0,12:00,28.0,lbs,28,lbs,1,Customer Packaging,19,16,12,225,I,376603202,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240304,0,0,0,0,0,P,2024-03-04,Fuel Surcharge,3.04,Residential,5.55,Performance Pricing,-11.76
2024-03-13,10484.44,0,Shipper,271696391210,42.52,33.0,Ground,"Prepaid, Domestic",2024-03-04,20240307.0,12:00,25.8,lbs,26,lbs,1,Customer Packaging,19,16,12,225,I,78641,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,7,20240304,0,0,0,0,0,P,2024-03-04,Fuel Surcharge,4.49,Residential,5.55,Performance Pricing,-19.56
2024-03-13,10484.44,0,Shipper,271696435280,27.53,23.0,Ground,"Prepaid, Domestic",2024-03-04,20240306.0,12:00,31.2,lbs,32,lbs,1,Customer Packaging,19,16,12,225,I,450307518,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240304,0,0,0,0,0,P,2024-03-04,Fuel Surcharge,3.13,Residential,5.55,Performance Pricing,-13.21
2024-03-13,10484.44,0,Shipper,271696515832,36.52,29.25,Ground,"Prepaid, Domestic",2024-03-04,20240307.0,12:00,26.4,lbs,27,lbs,1,Customer Packaging,19,16,12,225,I,685101432,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,6,20240304,0,0,0,0,0,P,2024-03-04,Fuel Surcharge,3.98,Residential,5.55,Performance Pricing,-16.8
2024-03-12,4633.44,0,Shipper,271696562459,25.08,21.51,Ground,"Prepaid, Domestic",2024-03-04,20240305.0,12:00,30.9,lbs,31,lbs,1,Customer Packaging,19,16,12,225,I,28181556,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,3,20240304,0,0,0,0,0,P,2024-03-04,Fuel Surcharge,2.92,Residential,5.55,Performance Pricing,-12.04
2024-03-13,10484.44,0,Shipper,271696615170,48.53,36.76,Ground,"Prepaid, Domestic",2024-03-04,20240308.0,12:00,25.9,lbs,26,lbs,1,Customer Packaging,19,16,12,225,I,921262613,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240304,0,0,0,0,0,P,2024-03-04,Fuel Surcharge,5.0,Residential,5.55,Performance Pricing,-22.32
2024-03-12,4633.44,0,Shipper,271696691767,20.47,19.21,Ground,"Prepaid, Domestic",2024-03-04,20240305.0,12:00,27.4,lbs,28,lbs,1,Customer Packaging,19,16,12,225,I,75082906,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,2,20240304,0,0,0,0,0,P,2024-03-04,Fuel Surcharge,2.61,Residential,5.55,Performance Pricing,-9.42
2024-03-13,10484.44,0,Shipper,271696973310,38.3,30.36,Ground,"Prepaid, Domestic",2024-03-05,20240308.0,12:00,28.0,lbs,28,lbs,1,Customer Packaging,19,16,12,225,I,731601809,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,6,20240305,0,0,0,0,0,P,2024-03-05,Fuel Surcharge,4.13,Residential,5.55,Performance Pricing,-17.62
2024-03-13,10484.44,0,Shipper,271697050848,26.77,29.76,Ground,"Prepaid, Domestic",2024-03-05,20240307.0,12:00,29.6,lbs,30,lbs,1,Customer Packaging,19,16,12,225,I,467036946,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240305,0,0,0,0,0,P,2024-03-05,Fuel Surcharge,4.05,Residential,5.55,Performance Pricing,-12.31
2024-03-13,10484.44,0,Shipper,271697118815,23.96,17.82,Ground,"Prepaid, Domestic",2024-03-05,20240306.0,12:00,28.1,lbs,29,lbs,1,Customer Packaging,19,16,12,225,I,35925632,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,3,20240305,0,0,0,0,0,P,2024-03-05,Fuel Surcharge,2.43,,,Performance Pricing,-11.02
2024-03-13,10484.44,0,Shipper,271697240143,23.52,27.72,Ground,"Prepaid, Domestic",2024-03-05,20240306.0,12:00,27.7,lbs,28,lbs,1,Customer Packaging,19,16,12,225,I,56415301,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,3,20240305,0,0,0,0,0,P,2024-03-05,Fuel Surcharge,3.77,Residential,5.55,Performance Pricing,-10.82
2024-03-13,10484.44,0,Shipper,271697332906,30.43,24.73,Ground,"Prepaid, Domestic",2024-03-05,20240307.0,12:00,34.7,lbs,35,lbs,1,Customer Packaging,19,16,12,225,I,376011093,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240305,0,0,0,0,0,P,2024-03-05,Fuel Surcharge,3.36,Residential,5.55,Performance Pricing,-14.61
2024-03-13,10484.44,0,Shipper,271697417633,30.85,25.7,Ground,"Prepaid, Domestic",2024-03-05,20240307.0,12:00,28.5,lbs,29,lbs,1,Customer Packaging,19,16,12,225,I,495091313,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240305,0,0,0,0,0,P,2024-03-05,Fuel Surcharge,3.49,Residential,5.55,Performance Pricing,-14.19
2024-03-13,10484.44,0,Shipper,271697419636,30.84,25.69,Ground,"Prepaid, Domestic",2024-03-05,20240307.0,12:00,27.1,lbs,28,lbs,1,Customer Packaging,19,16,12,225,I,495091313,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240305,0,0,0,0,0,P,2024-03-05,Fuel Surcharge,3.49,Residential,5.55,Performance Pricing,-14.19
2024-03-18,4567.37,0,Shipper,271697483325,57.15,40.82,Ground,"Prepaid, Domestic",2024-03-05,20240312.0,12:00,31.1,lbs,32,lbs,1,Customer Packaging,19,16,12,225,I,946013723,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240305,0,0,0,0,0,P,2024-03-05,Fuel Surcharge,5.55,Residential,5.55,Performance Pricing,-27.43
2024-03-13,10484.44,0,Shipper,271697546551,25.79,29.14,Ground,"Prepaid, Domestic",2024-03-05,20240307.0,12:00,28.2,lbs,29,lbs,1,Customer Packaging,19,16,12,225,I,467036946,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240305,0,0,0,0,0,P,2024-03-05,Fuel Surcharge,3.96,Residential,5.55,Performance Pricing,-11.86
2024-03-13,10484.44,0,Shipper,271697680230,21.62,19.43,Ground,"Prepaid, Domestic",2024-03-06,20240307.0,12:00,31.4,lbs,32,lbs,1,Customer Packaging,22,18,15,225,I,117972116,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,2,20240306,0,0,0,0,0,P,2024-03-06,Fuel Surcharge,2.64,Residential,5.55,Performance Pricing,-10.38
2024-03-13,10484.44,0,Shipper,271697759351,26.77,23.16,Ground,"Prepaid, Domestic",2024-03-06,20240308.0,12:00,30.0,lbs,30,lbs,1,Customer Packaging,19,16,12,225,I,378493454,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240306,0,0,0,0,0,P,2024-03-06,Fuel Surcharge,3.15,Residential,5.55,Performance Pricing,-12.31
2024-03-13,10484.44,0,Shipper,271697926230,25.36,23.26,Home Delivery,Prepaid,2024-03-06,20240308.0,12:00,21.1,lbs,22,lbs,1,Customer Packaging,19,16,12,225,I,357682409,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240306,0,0,0,0,0,P,2024-03-06,Fuel Surcharge,3.17,Residential,2.78,Performance Pricing,-10.9
2024-03-13,10484.44,0,Shipper,271697928792,25.36,23.26,Home Delivery,Prepaid,2024-03-06,20240308.0,12:00,21.5,lbs,22,lbs,1,Customer Packaging,19,16,12,225,I,357682409,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240306,0,0,0,0,0,P,2024-03-06,Fuel Surcharge,3.17,Residential,2.78,Performance Pricing,-10.9
2024-03-13,10484.44,0,Shipper,271697929619,22.41,21.82,Home Delivery,Prepaid,2024-03-06,20240308.0,12:00,17.8,lbs,18,lbs,1,Customer Packaging,19,16,12,225,I,357682409,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240306,0,0,0,0,0,P,2024-03-06,Fuel Surcharge,2.97,Residential,2.78,Performance Pricing,-9.19
2024-03-13,10484.44,0,Shipper,271697933449,22.41,21.82,Home Delivery,Prepaid,2024-03-06,20240308.0,12:00,17.5,lbs,18,lbs,1,Customer Packaging,19,16,12,225,I,357682409,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240306,0,0,0,0,0,P,2024-03-06,Fuel Surcharge,2.97,Residential,2.78,Performance Pricing,-9.19
2024-03-13,10484.44,0,Shipper,271697934170,23.47,22.55,Home Delivery,Prepaid,2024-03-06,20240308.0,12:00,18.5,lbs,19,lbs,1,Customer Packaging,19,16,12,225,I,357682409,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240306,0,0,0,0,0,P,2024-03-06,Fuel Surcharge,3.07,Residential,2.78,Performance Pricing,-9.62
2024-03-13,10484.44,0,Shipper,271698042949,44.55,33.24,Ground,"Prepaid, Domestic",2024-03-06,20240309.0,12:00,34.3,lbs,35,lbs,1,Customer Packaging,22,21,15,225,I,70663,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,6,20240306,0,0,0,0,0,P,2024-03-06,Fuel Surcharge,4.52,Residential,5.55,Performance Pricing,-21.38
2024-03-18,4567.37,0,Shipper,271698124092,48.25,35.46,Ground,"Prepaid, Domestic",2024-03-06,20240310.0,12:00,31.2,lbs,32,lbs,1,Customer Packaging,22,18,15,225,I,803055242,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,7,20240306,0,0,0,0,0,P,2024-03-06,Fuel Surcharge,4.82,Residential,5.55,Performance Pricing,-23.16
2024-03-13,10484.44,0,Shipper,271698192865,35.46,27.76,Ground,"Prepaid, Domestic",2024-03-06,20240309.0,12:00,33.8,lbs,34,lbs,1,Customer Packaging,22,18,15,225,I,327247664,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240306,0,0,0,0,0,P,2024-03-06,Fuel Surcharge,3.77,Residential,5.55,Performance Pricing,-17.02
2024-03-18,4567.37,0,Shipper,271698271506,27.21,23.42,Ground,"Prepaid, Domestic",2024-03-06,20240309.0,12:00,23.5,lbs,24,lbs,1,Customer Packaging,19,16,12,225,I,328326029,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240306,0,0,0,0,0,P,2024-03-06,Fuel Surcharge,3.18,Residential,5.55,Performance Pricing,-12.52
2024-03-18,4567.37,0,Shipper,271698378146,42.76,33.15,Ground,"Prepaid, Domestic",2024-03-06,20240310.0,12:00,22.1,lbs,23,lbs,1,Customer Packaging,19,16,12,225,I,982298899,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240306,0,0,0,0,0,P,2024-03-06,Fuel Surcharge,4.51,Residential,5.55,Performance Pricing,-19.67
2024-03-13,10484.44,0,Shipper,271698444997,23.47,22.17,Ground,"Prepaid, Domestic",2024-03-06,20240308.0,12:00,19.0,lbs,19,lbs,1,Customer Packaging,19,16,12,225,I,325782303,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240306,0,0,0,0,0,P,2024-03-06,Fuel Surcharge,3.01,Residential,5.55,Performance Pricing,-9.86
2024-03-13,10484.44,0,Shipper,271698689900,25.64,22.45,Ground,"Prepaid, Domestic",2024-03-06,20240308.0,12:00,22.4,lbs,23,lbs,1,Customer Packaging,19,16,12,225,I,600164629,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240306,0,0,0,0,0,P,2024-03-06,Fuel Surcharge,3.05,Residential,5.55,Performance Pricing,-11.79
2024-03-18,4567.37,0,Shipper,271701084989,36.58,38.19,Ground,"Prepaid, Domestic",2024-03-05,20240311.0,12:00,21.6,lbs,22,lbs,1,Customer Packaging,19,16,12,225,I,875716625,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,7,20240305,0,0,0,0,0,P,2024-03-05,Fuel Surcharge,5.19,Residential,5.55,Performance Pricing,-16.83
2024-03-13,10484.44,0,Shipper,271701203307,40.85,31.95,Ground,"Prepaid, Domestic",2024-03-06,20240309.0,12:00,25.0,lbs,25,lbs,1,Customer Packaging,19,16,12,225,I,78130,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,7,20240306,0,0,0,0,0,P,2024-03-06,Fuel Surcharge,4.34,Residential,5.55,Performance Pricing,-18.79
2024-03-13,10484.44,0,Shipper,271701206773,38.72,30.62,Ground,"Prepaid, Domestic",2024-03-06,20240309.0,12:00,23.2,lbs,24,lbs,1,Customer Packaging,19,16,12,225,I,78130,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,7,20240306,0,0,0,0,0,P,2024-03-06,Fuel Surcharge,4.16,Residential,5.55,Performance Pricing,-17.81
2024-03-13,10484.44,0,Shipper,271701314010,23.16,29.81,Ground,"Prepaid, Domestic",2024-03-06,20240308.0,12:00,25.0,lbs,25,lbs,1,Customer Packaging,19,16,12,225,I,486599420,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240306,0,0,0,0,0,P,2024-03-06,Fuel Surcharge,4.05,Residential,5.55,Performance Pricing,-10.65
2024-03-13,10484.44,0,Shipper,271701432754,45.21,33.05,Home Delivery,Prepaid,2024-03-05,20240309.0,12:00,23.9,lbs,24,lbs,1,Customer Packaging,19,16,12,225,I,891184436,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240305,0,0,0,0,0,P,2024-03-05,Fuel Surcharge,4.5,Residential,2.78,Performance Pricing,-19.44
2024-03-18,4567.37,0,Shipper,271701438053,49.34,35.77,Home Delivery,Prepaid,2024-03-05,20240312.0,12:00,26.5,lbs,27,lbs,1,Customer Packaging,19,16,12,225,I,891184436,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240305,0,0,0,0,0,P,2024-03-05,Fuel Surcharge,4.87,Residential,2.78,Performance Pricing,-21.22
2024-03-13,10484.44,0,Shipper,271701439185,42.76,31.43,Home Delivery,Prepaid,2024-03-05,20240309.0,12:00,22.5,lbs,23,lbs,1,Customer Packaging,19,16,12,225,I,891184436,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240305,0,0,0,0,0,P,2024-03-05,Fuel Surcharge,4.28,Residential,2.78,Performance Pricing,-18.39
2024-03-13,10484.44,0,Shipper,271701563333,22.43,29.35,Ground,"Prepaid, Domestic",2024-03-05,20240306.0,12:00,25.4,lbs,26,lbs,1,Customer Packaging,19,16,12,225,I,32242008,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,3,20240305,0,0,0,0,0,P,2024-03-05,Fuel Surcharge,3.99,Residential,5.55,Performance Pricing,-10.32
2024-03-13,10484.44,0,Shipper,271701563790,25.08,30.42,Ground,"Prepaid, Domestic",2024-03-05,20240306.0,12:00,30.4,lbs,31,lbs,1,Customer Packaging,23,19,14,225,I,32242008,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,3,20240305,0,0,0,0,0,P,2024-03-05,Fuel Surcharge,4.13,Residential,5.55,Performance Pricing,-12.04
2024-03-13,10484.44,0,Shipper,271701650943,17.13,17.93,Ground,"Prepaid, Domestic",2024-03-05,20240306.0,12:00,19.5,lbs,20,lbs,1,Customer Packaging,19,16,12,225,I,105891780,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,2,20240305,0,0,0,0,0,P,2024-03-05,Fuel Surcharge,2.44,Residential,5.55,Performance Pricing,-7.19
2024-03-18,4567.37,0,Shipper,271701723840,58.7,50.66,Ground,"Prepaid, Domestic",2024-03-05,20240312.0,12:00,32.4,lbs,33,lbs,1,Customer Packaging,22,18,15,225,I,959599614,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240305,0,0,0,0,0,P,2024-03-05,Fuel Surcharge,6.89,Residential,5.55,Performance Pricing,-28.18
2024-03-13,10484.44,0,Shipper,271701870620,19.46,18.59,Ground,"Prepaid, Domestic",2024-03-05,20240306.0,12:00,25.8,lbs,26,lbs,1,Customer Packaging,19,16,12,225,I,69010000,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,2,20240305,0,0,0,0,0,P,2024-03-05,Fuel Surcharge,2.53,Residential,5.55,Performance Pricing,-8.95
2024-03-13,10484.44,0,Shipper,271701997527,17.86,17.58,Ground,"Prepaid, Domestic",2024-03-05,20240306.0,12:00,21.6,lbs,22,lbs,1,Customer Packaging,19,16,12,225,I,189401686,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,2,20240305,0,0,0,0,0,P,2024-03-05,Fuel Surcharge,2.39,Residential,5.55,Performance Pricing,-8.22
2024-03-18,4567.37,0,Shipper,271702118737,58.7,50.66,Ground,"Prepaid, Domestic",2024-03-05,20240312.0,12:00,32.9,lbs,33,lbs,1,Customer Packaging,22,18,15,225,I,959599614,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240305,0,0,0,0,0,P,2024-03-05,Fuel Surcharge,6.89,Residential,5.55,Performance Pricing,-28.18
2024-03-18,4567.37,0,Shipper,271702123346,58.7,50.66,Ground,"Prepaid, Domestic",2024-03-05,20240312.0,12:00,32.6,lbs,33,lbs,1,Customer Packaging,19,16,12,225,I,959599614,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240305,0,0,0,0,0,P,2024-03-05,Fuel Surcharge,6.89,Residential,5.55,Performance Pricing,-28.18
2024-03-13,10484.44,0,Shipper,271702308904,23.52,30.03,Ground,"Prepaid, Domestic",2024-03-05,20240306.0,12:00,27.9,lbs,28,lbs,1,Customer Packaging,22,18,15,225,I,130639751,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,3,20240305,0,0,0,0,0,P,2024-03-05,Fuel Surcharge,4.08,Residential,5.55,Performance Pricing,-10.82
2024-03-13,10484.44,0,Shipper,271702636063,21.39,14.36,Ground,"Prepaid, Domestic",2024-03-04,20240307.0,12:00,15.8,lbs,17,lbs,1,Customer Packaging,19,16,12,225,I,547014553,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240304,0,0,0,0,0,P,2024-03-04,Fuel Surcharge,1.95,,,Performance Pricing,-8.98
2024-03-13,10484.44,0,Shipper,271702638055,21.39,14.36,Ground,"Prepaid, Domestic",2024-03-04,20240307.0,12:00,11.2,lbs,17,lbs,1,Customer Packaging,19,16,12,225,I,547014553,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240304,0,0,0,0,0,P,2024-03-04,Fuel Surcharge,1.95,,,Performance Pricing,-8.98
